what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452440334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452478476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418452489390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418452490477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452492122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452502252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1418452503381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1418452503935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418452504959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452507487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452528617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452532050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452537235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418452551435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452554334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452569799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1418452572109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1418452572737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418452573808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452577837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452607482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418452634022
