what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419122628580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419122700153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419122708134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1419122711401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1419122713234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419122713577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419123123188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419123354119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419123405023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1419123408895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419123411238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419123412444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419123412789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419123413649
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1419123415474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1419123422162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1419123422512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419123425258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419123484324
activated,editor,org.python.pydev,3.8.0.201409251235,"org.python.pydev.editor.PythonEditor",1419123486837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1419123498367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1419123500032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1419123503851
