what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416644854814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416644856561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416644960186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416644976175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416645012787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416645018778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416645034720
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1416645036304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416645045642
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1416645048066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416645061913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416645230742
activated,view,org.python.pydev,3.8.0.201409251235,"org.python.pydev.navigator.view",1416645285880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416645288624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416645295329
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1416645345638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416645347818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416645349500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416645363293
activated,view,org.python.pydev,3.8.0.201409251235,"org.python.pydev.navigator.view",1416645433747
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1416645437180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1416645442577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1416645469319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1416645471577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416645474596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416645476106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416645518759
